Country,ISO3 Code,Date,Price (EUR/MWhe)
Slovenia,SVN,2023-09-29,103.8
Spain,ESP,2023-09-29,119.63
Sweden,SWE,2023-09-29,3.8
Switzerland,CHE,2023-09-29,100.58
United Kingdom,GBR,2023-09-29,90.96
Poland,POL,2023-09-29,108.23
Greece,GRC,2023-09-29,106.56
France,FRA,2023-09-29,94.13
Finland,FIN,2023-09-29,3.8
Estonia,EST,2023-09-29,92.98
Denmark,DNK,2023-09-29,59.0
Czechia,CZE,2023-09-29,104.63
Croatia,HRV,2023-09-29,104.45
Bulgaria,BGR,2023-09-29,106.63
Belgium,BEL,2023-09-29,95.71
Austria,AUT,2023-09-29,105.04
Germany,DEU,2023-09-29,105.35
EU,EU,2023-09-29,92.92290322580645
Slovakia,SVK,2023-09-30,91.96
Montenegro,MNE,2023-09-30,97.33
Luxembourg,LUX,2023-09-30,92.47
Ireland,IRL,2023-09-30,122.87
Latvia,LVA,2023-09-30,76.41
Italy,ITA,2023-09-30,111.07
Netherlands,NLD,2023-09-30,91.97
Lithuania,LTU,2023-09-30,76.41
Norway,NOR,2023-09-30,4.86
Slovenia,SVN,2023-09-30,91.91
Portugal,PRT,2023-09-30,104.74
Romania,ROU,2023-09-30,91.68
Serbia,SRB,2023-09-30,91.49
Hungary,HUN,2023-09-30,92.1
Spain,ESP,2023-09-30,104.74
Sweden,SWE,2023-09-30,-0.37
Switzerland,CHE,2023-09-30,90.15
United Kingdom,GBR,2023-09-30,103.58
Poland,POL,2023-09-30,99.3
Greece,GRC,2023-09-30,97.62
North Macedonia,MKD,2023-09-30,93.42
France,FRA,2023-09-30,89.11
Germany,DEU,2023-09-30,92.47
Austria,AUT,2023-09-30,92.3
Belgium,BEL,2023-09-30,90.11
Bulgaria,BGR,2023-09-30,91.68
EU,EU,2023-09-30,83.13677419354838
Czechia,CZE,2023-09-30,92.03
Denmark,DNK,2023-09-30,34.27
Estonia,EST,2023-09-30,76.41
Finland,FIN,2023-09-30,1.15
Croatia,HRV,2023-09-30,92.0
Netherlands,NLD,2023-10-01,72.8
Ireland,IRL,2023-10-01,103.17
Italy,ITA,2023-10-01,93.56
Latvia,LVA,2023-10-01,59.34
Lithuania,LTU,2023-10-01,59.34
Luxembourg,LUX,2023-10-01,77.27
Montenegro,MNE,2023-10-01,80.36
Hungary,HUN,2023-10-01,73.28
Portugal,PRT,2023-10-01,97.84
Norway,NOR,2023-10-01,10.79
Poland,POL,2023-10-01,87.09
Greece,GRC,2023-10-01,76.97
Romania,ROU,2023-10-01,73.22
Serbia,SRB,2023-10-01,75.43
Slovakia,SVK,2023-10-01,73.39
Slovenia,SVN,2023-10-01,72.78
Spain,ESP,2023-10-01,95.51
North Macedonia,MKD,2023-10-01,78.22
Germany,DEU,2023-10-01,77.27
Czechia,CZE,2023-10-01,73.56
Finland,FIN,2023-10-01,3.14
Sweden,SWE,2023-10-01,1.2
United Kingdom,GBR,2023-10-01,87.54
France,FRA,2023-10-01,67.82
Austria,AUT,2023-10-01,76.93
EU,EU,2023-10-01,70.02258064516128
Bulgaria,BGR,2023-10-01,73.22
Croatia,HRV,2023-10-01,72.97
Denmark,DNK,2023-10-01,73.3
Estonia,EST,2023-10-01,59.34
Belgium,BEL,2023-10-01,69.62
Switzerland,CHE,2023-10-01,74.43
Italy,ITA,2023-10-02,120.7
Latvia,LVA,2023-10-02,148.1
Lithuania,LTU,2023-10-02,148.1
Luxembourg,LUX,2023-10-02,116.45
Montenegro,MNE,2023-10-02,110.38
Netherlands,NLD,2023-10-02,117.66
North Macedonia,MKD,2023-10-02,107.52
Norway,NOR,2023-10-02,15.85
Ireland,IRL,2023-10-02,102.75
Switzerland,CHE,2023-10-02,110.67
Sweden,SWE,2023-10-02,16.12
Spain,ESP,2023-10-02,115.36
Slovenia,SVN,2023-10-02,116.66
Serbia,SRB,2023-10-02,110.01
Romania,ROU,2023-10-02,104.94
Portugal,PRT,2023-10-02,115.36
Poland,POL,2023-10-02,119.31
United Kingdom,GBR,2023-10-02,110.23
Hungary,HUN,2023-10-02,118.16
Slovakia,SVK,2023-10-02,118.42
Germany,DEU,2023-10-02,116.45
Greece,GRC,2023-10-02,104.01
EU,EU,2023-10-02,109.95161290322581
Belgium,BEL,2023-10-02,114.31
Bulgaria,BGR,2023-10-02,104.94
Croatia,HRV,2023-10-02,116.1
Austria,AUT,2023-10-02,114.61
Denmark,DNK,2023-10-02,118.32
Estonia,EST,2023-10-02,148.1
Finland,FIN,2023-10-02,101.41
France,FRA,2023-10-02,109.14
Czechia,CZE,2023-10-02,118.36
North Macedonia,MKD,2023-10-03,77.18
Italy,ITA,2023-10-03,136.27
Latvia,LVA,2023-10-03,65.74
Lithuania,LTU,2023-10-03,65.74
Luxembourg,LUX,2023-10-03,21.52
Montenegro,MNE,2023-10-03,93.89
Netherlands,NLD,2023-10-03,64.13
Norway,NOR,2023-10-03,4.57
Slovakia,SVK,2023-10-03,74.53
Portugal,PRT,2023-10-03,104.53
Romania,ROU,2023-10-03,77.59
Serbia,SRB,2023-10-03,72.77
Ireland,IRL,2023-10-03,123.86
Spain,ESP,2023-10-03,103.29
Sweden,SWE,2023-10-03,4.21
Switzerland,CHE,2023-10-03,91.92
United Kingdom,GBR,2023-10-03,69.51
Poland,POL,2023-10-03,54.37
Hungary,HUN,2023-10-03,76.42
Slovenia,SVN,2023-10-03,77.77
Germany,DEU,2023-10-03,21.52
EU,EU,2023-10-03,66.28645161290324
Austria,AUT,2023-10-03,74.84
Belgium,BEL,2023-10-03,35.91
Bulgaria,BGR,2023-10-03,77.59
Croatia,HRV,2023-10-03,77.11
Greece,GRC,2023-10-03,80.45
Denmark,DNK,2023-10-03,9.78
Estonia,EST,2023-10-03,65.74
Finland,FIN,2023-10-03,43.95
France,FRA,2023-10-03,47.35
Czechia,CZE,2023-10-03,60.83
Italy,ITA,2023-10-04,117.68
Latvia,LVA,2023-10-04,57.09
Lithuania,LTU,2023-10-04,57.09
Luxembourg,LUX,2023-10-04,72.72
Montenegro,MNE,2023-10-04,114.85
Netherlands,NLD,2023-10-04,76.53
North Macedonia,MKD,2023-10-04,88.46
Norway,NOR,2023-10-04,1.56
Romania,ROU,2023-10-04,90.45
Portugal,PRT,2023-10-04,103.79
Serbia,SRB,2023-10-04,87.35
Ireland,IRL,2023-10-04,96.05
Slovenia,SVN,2023-10-04,87.57
Spain,ESP,2023-10-04,103.79
Sweden,SWE,2023-10-04,1.58
Switzerland,CHE,2023-10-04,96.97
United Kingdom,GBR,2023-10-04,74.03
Poland,POL,2023-10-04,67.5
Slovakia,SVK,2023-10-04,86.95
Hungary,HUN,2023-10-04,90.08
Germany,DEU,2023-10-04,72.72
Greece,GRC,2023-10-04,104.57
EU,EU,2023-10-04,75.35709677419355
Belgium,BEL,2023-10-04,75.84
Bulgaria,BGR,2023-10-04,90.45
Croatia,HRV,2023-10-04,88.45
Austria,AUT,2023-10-04,82.77
Denmark,DNK,2023-10-04,1.61
Estonia,EST,2023-10-04,57.09
Finland,FIN,2023-10-04,32.08
France,FRA,2023-10-04,78.13
Czechia,CZE,2023-10-04,80.27
Norway,NOR,2023-10-05,9.03
Latvia,LVA,2023-10-05,75.36
Lithuania,LTU,2023-10-05,75.36
Luxembourg,LUX,2023-10-05,100.41
Montenegro,MNE,2023-10-05,119.99
Netherlands,NLD,2023-10-05,100.99
North Macedonia,MKD,2023-10-05,102.7
Poland,POL,2023-10-05,90.92
Sweden,SWE,2023-10-05,11.14
Romania,ROU,2023-10-05,108.82
Serbia,SRB,2023-10-05,106.2
Slovakia,SVK,2023-10-05,107.83
Spain,ESP,2023-10-05,105.2
Italy,ITA,2023-10-05,115.68
Switzerland,CHE,2023-10-05,103.57
United Kingdom,GBR,2023-10-05,85.68
Portugal,PRT,2023-10-05,105.2
Ireland,IRL,2023-10-05,84.34
Slovenia,SVN,2023-10-05,105.9
Greece,GRC,2023-10-05,113.96
EU,EU,2023-10-05,89.84354838709677
Austria,AUT,2023-10-05,103.28
Belgium,BEL,2023-10-05,96.52
Bulgaria,BGR,2023-10-05,108.82
Croatia,HRV,2023-10-05,106.71
Hungary,HUN,2023-10-05,107.98
Denmark,DNK,2023-10-05,51.57
Estonia,EST,2023-10-05,75.36
Finland,FIN,2023-10-05,8.59
France,FRA,2023-10-05,93.44
Czechia,CZE,2023-10-05,104.19
Germany,DEU,2023-10-05,100.41
Lithuania,LTU,2023-10-06,85.56
Montenegro,MNE,2023-10-06,114.67
Netherlands,NLD,2023-10-06,72.75
North Macedonia,MKD,2023-10-06,102.38
Norway,NOR,2023-10-06,3.38
Poland,POL,2023-10-06,87.19
Portugal,PRT,2023-10-06,105.28
Serbia,SRB,2023-10-06,102.63
Latvia,LVA,2023-10-06,85.56
Slovakia,SVK,2023-10-06,104.36
Slovenia,SVN,2023-10-06,103.09
Spain,ESP,2023-10-06,105.28
Sweden,SWE,2023-10-06,3.88
Switzerland,CHE,2023-10-06,90.66
United Kingdom,GBR,2023-10-06,68.99
Romania,ROU,2023-10-06,112.2
Italy,ITA,2023-10-06,131.86
Luxembourg,LUX,2023-10-06,68.77
Hungary,HUN,2023-10-06,111.24
EU,EU,2023-10-06,83.01096774193549
Austria,AUT,2023-10-06,90.4
Belgium,BEL,2023-10-06,76.12
Bulgaria,BGR,2023-10-06,112.2
Croatia,HRV,2023-10-06,105.58
Czechia,CZE,2023-10-06,81.72
Ireland,IRL,2023-10-06,87.75
Estonia,EST,2023-10-06,85.56
Finland,FIN,2023-10-06,4.13
France,FRA,2023-10-06,80.38
Germany,DEU,2023-10-06,68.77
Greece,GRC,2023-10-06,116.65
Denmark,DNK,2023-10-06,4.35
Lithuania,LTU,2023-10-07,7.62
Luxembourg,LUX,2023-10-07,49.66
Montenegro,MNE,2023-10-07,71.84
Netherlands,NLD,2023-10-07,53.19
North Macedonia,MKD,2023-10-07,67.99
Norway,NOR,2023-10-07,3.91
Poland,POL,2023-10-07,42.24
Serbia,SRB,2023-10-07,69.33
Romania,ROU,2023-10-07,66.71
Slovakia,SVK,2023-10-07,67.32
United Kingdom,GBR,2023-10-07,60.38
Switzerland,CHE,2023-10-07,80.74
Latvia,LVA,2023-10-07,7.62
Spain,ESP,2023-10-07,99.62
Slovenia,SVN,2023-10-07,64.62
Portugal,PRT,2023-10-07,99.62
Sweden,SWE,2023-10-07,-1.08
Ireland,IRL,2023-10-07,80.18
Hungary,HUN,2023-10-07,67.6
Italy,ITA,2023-10-07,122.53
EU,EU,2023-10-07,54.52903225806451
Austria,AUT,2023-10-07,59.37
Bulgaria,BGR,2023-10-07,66.71
Croatia,HRV,2023-10-07,65.52
Czechia,CZE,2023-10-07,55.23
Belgium,BEL,2023-10-07,52.81
Estonia,EST,2023-10-07,7.62
Finland,FIN,2023-10-07,-1.08
France,FRA,2023-10-07,53.37
Germany,DEU,2023-10-07,49.66
Greece,GRC,2023-10-07,72.24
Denmark,DNK,2023-10-07,27.31
Norway,NOR,2023-10-08,14.27
Lithuania,LTU,2023-10-08,14.93
Luxembourg,LUX,2023-10-08,89.77
Montenegro,MNE,2023-10-08,87.78
Netherlands,NLD,2023-10-08,92.6
North Macedonia,MKD,2023-10-08,77.19
Poland,POL,2023-10-08,75.35
Sweden,SWE,2023-10-08,2.68
Romania,ROU,2023-10-08,83.87
Serbia,SRB,2023-10-08,80.24
Slovakia,SVK,2023-10-08,87.52
Slovenia,SVN,2023-10-08,89.37
Spain,ESP,2023-10-08,104.64
Switzerland,CHE,2023-10-08,92.29
United Kingdom,GBR,2023-10-08,93.16
Portugal,PRT,2023-10-08,104.64
Latvia,LVA,2023-10-08,14.93
Ireland,IRL,2023-10-08,88.23
Hungary,HUN,2023-10-08,88.18
Italy,ITA,2023-10-08,101.04
Austria,AUT,2023-10-08,85.91
Belgium,BEL,2023-10-08,90.69
Bulgaria,BGR,2023-10-08,83.87
Croatia,HRV,2023-10-08,89.32
Czechia,CZE,2023-10-08,90.38
EU,EU,2023-10-08,74.1916129032258
Estonia,EST,2023-10-08,14.93
Finland,FIN,2023-10-08,2.73
France,FRA,2023-10-08,89.1
Germany,DEU,2023-10-08,89.77
Greece,GRC,2023-10-08,90.85
Denmark,DNK,2023-10-08,89.71
Luxembourg,LUX,2023-10-09,107.18
Montenegro,MNE,2023-10-09,113.14
North Macedonia,MKD,2023-10-09,106.97
Norway,NOR,2023-10-09,37.46
Poland,POL,2023-10-09,133.23
Portugal,PRT,2023-10-09,121.15
Slovakia,SVK,2023-10-09,125.29
Serbia,SRB,2023-10-09,120.29
Slovenia,SVN,2023-10-09,124.33
Lithuania,LTU,2023-10-09,115.25
Spain,ESP,2023-10-09,121.15
Sweden,SWE,2023-10-09,72.68
Romania,ROU,2023-10-09,125.92
Latvia,LVA,2023-10-09,115.25
Finland,FIN,2023-10-09,88.26
Ireland,IRL,2023-10-09,109.62
Hungary,HUN,2023-10-09,124.49
Greece,GRC,2023-10-09,124.35
Germany,DEU,2023-10-09,107.18
France,FRA,2023-10-09,115.48
Estonia,EST,2023-10-09,115.25
Denmark,DNK,2023-10-09,117.1
Czechia,CZE,2023-10-09,120.18
Croatia,HRV,2023-10-09,124.12
Bulgaria,BGR,2023-10-09,125.92
Belgium,BEL,2023-10-09,115.23
Austria,AUT,2023-10-09,108.4
Switzerland,CHE,2023-10-09,119.68
EU,EU,2023-10-09,113.29935483870969
Italy,ITA,2023-10-09,129.68
United Kingdom,GBR,2023-10-09,112.99
Netherlands,NLD,2023-10-09,115.06
Denmark,DNK,2023-10-10,71.59
United Kingdom,GBR,2023-10-10,94.7
Switzerland,CHE,2023-10-10,114.27
Estonia,EST,2023-10-10,121.63
Sweden,SWE,2023-10-10,45.0
Spain,ESP,2023-10-10,125.74
Slovenia,SVN,2023-10-10,133.7
Slovakia,SVK,2023-10-10,128.97
Serbia,SRB,2023-10-10,132.54
Portugal,PRT,2023-10-10,125.55
Poland,POL,2023-10-10,125.92
Norway,NOR,2023-10-10,26.17
North Macedonia,MKD,2023-10-10,107.36
EU,EU,2023-10-10,113.94677419354838
Netherlands,NLD,2023-10-10,102.01
Montenegro,MNE,2023-10-10,130.59
Romania,ROU,2023-10-10,137.14
Lithuania,LTU,2023-10-10,121.63
Luxembourg,LUX,2023-10-10,108.09
Croatia,HRV,2023-10-10,134.25
Bulgaria,BGR,2023-10-10,137.14
Belgium,BEL,2023-10-10,101.11
Austria,AUT,2023-10-10,120.66
Finland,FIN,2023-10-10,63.11
France,FRA,2023-10-10,101.79
Czechia,CZE,2023-10-10,116.99
Greece,GRC,2023-10-10,137.05
Hungary,HUN,2023-10-10,136.59
Ireland,IRL,2023-10-10,159.23
Italy,ITA,2023-10-10,142.11
Latvia,LVA,2023-10-10,121.63
Germany,DEU,2023-10-10,108.09
Luxembourg,LUX,2023-10-11,62.53
Montenegro,MNE,2023-10-11,121.57
Netherlands,NLD,2023-10-11,71.4
North Macedonia,MKD,2023-10-11,121.36
Norway,NOR,2023-10-11,3.88
Poland,POL,2023-10-11,80.2
Portugal,PRT,2023-10-11,123.74
Slovenia,SVN,2023-10-11,125.61
Slovakia,SVK,2023-10-11,108.59
Spain,ESP,2023-10-11,123.74
Sweden,SWE,2023-10-11,-1.58
Switzerland,CHE,2023-10-11,112.39
United Kingdom,GBR,2023-10-11,86.01
Serbia,SRB,2023-10-11,118.9
Lithuania,LTU,2023-10-11,60.94
Romania,ROU,2023-10-11,126.46
Italy,ITA,2023-10-11,150.48
Austria,AUT,2023-10-11,102.68
Belgium,BEL,2023-10-11,79.55
Bulgaria,BGR,2023-10-11,126.46
Croatia,HRV,2023-10-11,125.02
Czechia,CZE,2023-10-11,84.61
Denmark,DNK,2023-10-11,5.81
Estonia,EST,2023-10-11,60.94
Latvia,LVA,2023-10-11,60.94
Finland,FIN,2023-10-11,-1.58
France,FRA,2023-10-11,82.82
Germany,DEU,2023-10-11,62.53
Greece,GRC,2023-10-11,120.28
Hungary,HUN,2023-10-11,123.76
Ireland,IRL,2023-10-11,103.99
EU,EU,2023-10-11,88.19451612903225
Netherlands,NLD,2023-10-12,130.68
North Macedonia,MKD,2023-10-12,129.78
Norway,NOR,2023-10-12,19.49
Poland,POL,2023-10-12,119.46
Portugal,PRT,2023-10-12,121.65
Romania,ROU,2023-10-12,128.39
Spain,ESP,2023-10-12,121.58
Slovakia,SVK,2023-10-12,126.89
Slovenia,SVN,2023-10-12,129.35
Sweden,SWE,2023-10-12,-2.49
Switzerland,CHE,2023-10-12,138.8
United Kingdom,GBR,2023-10-12,128.67
Montenegro,MNE,2023-10-12,134.84
Serbia,SRB,2023-10-12,136.55
EU,EU,2023-10-12,107.88580645161291
Luxembourg,LUX,2023-10-12,126.95
Latvia,LVA,2023-10-12,54.13
Lithuania,LTU,2023-10-12,54.13
Austria,AUT,2023-10-12,127.52
Belgium,BEL,2023-10-12,127.65
Bulgaria,BGR,2023-10-12,127.18
Croatia,HRV,2023-10-12,128.9
Denmark,DNK,2023-10-12,66.91
Estonia,EST,2023-10-12,54.13
Czechia,CZE,2023-10-12,126.13
France,FRA,2023-10-12,126.89
Germany,DEU,2023-10-12,126.95
Greece,GRC,2023-10-12,122.07
Hungary,HUN,2023-10-12,128.19
Ireland,IRL,2023-10-12,137.77
Italy,ITA,2023-10-12,147.81
Finland,FIN,2023-10-12,-2.49
Romania,ROU,2023-10-13,134.33
North Macedonia,MKD,2023-10-13,133.49
Norway,NOR,2023-10-13,16.75
Poland,POL,2023-10-13,88.01
Portugal,PRT,2023-10-13,119.53
Serbia,SRB,2023-10-13,135.16
EU,EU,2023-10-13,98.03612903225806
Slovenia,SVN,2023-10-13,129.13
Spain,ESP,2023-10-13,119.53
Sweden,SWE,2023-10-13,9.68
Switzerland,CHE,2023-10-13,120.19
United Kingdom,GBR,2023-10-13,84.77
Netherlands,NLD,2023-10-13,60.68
Slovakia,SVK,2023-10-13,128.94
Montenegro,MNE,2023-10-13,135.73
France,FRA,2023-10-13,59.7
Lithuania,LTU,2023-10-13,92.82
Belgium,BEL,2023-10-13,58.38
Bulgaria,BGR,2023-10-13,134.33
Croatia,HRV,2023-10-13,130.69
Czechia,CZE,2023-10-13,86.49
Denmark,DNK,2023-10-13,31.88
Estonia,EST,2023-10-13,92.82
Finland,FIN,2023-10-13,11.2
Luxembourg,LUX,2023-10-13,58.0
Germany,DEU,2023-10-13,58.0
Greece,GRC,2023-10-13,134.96
Hungary,HUN,2023-10-13,136.85
Ireland,IRL,2023-10-13,177.56
Italy,ITA,2023-10-13,158.73
Latvia,LVA,2023-10-13,92.82
Austria,AUT,2023-10-13,107.97
Norway,NOR,2023-10-14,2.25
Poland,POL,2023-10-14,27.58
Portugal,PRT,2023-10-14,135.11
Romania,ROU,2023-10-14,85.76
Serbia,SRB,2023-10-14,96.74
Slovakia,SVK,2023-10-14,78.21
Sweden,SWE,2023-10-14,-2.28
Spain,ESP,2023-10-14,135.11
Switzerland,CHE,2023-10-14,123.55
United Kingdom,GBR,2023-10-14,43.64
EU,EU,2023-10-14,66.03225806451613
North Macedonia,MKD,2023-10-14,118.3
Slovenia,SVN,2023-10-14,85.83
Netherlands,NLD,2023-10-14,43.9
Montenegro,MNE,2023-10-14,120.81
Luxembourg,LUX,2023-10-14,27.43
Austria,AUT,2023-10-14,83.7
Bulgaria,BGR,2023-10-14,85.76
Croatia,HRV,2023-10-14,86.29
Czechia,CZE,2023-10-14,47.62
Denmark,DNK,2023-10-14,-0.57
Estonia,EST,2023-10-14,20.06
Finland,FIN,2023-10-14,-2.28
Belgium,BEL,2023-10-14,41.75
Germany,DEU,2023-10-14,27.43
Greece,GRC,2023-10-14,101.84
Hungary,HUN,2023-10-14,84.9
Ireland,IRL,2023-10-14,112.41
Italy,ITA,2023-10-14,152.44
Latvia,LVA,2023-10-14,20.06
Lithuania,LTU,2023-10-14,20.06
France,FRA,2023-10-14,43.59
Norway,NOR,2023-10-15,11.25
Poland,POL,2023-10-15,24.27
Portugal,PRT,2023-10-15,132.11
Romania,ROU,2023-10-15,73.25
Serbia,SRB,2023-10-15,74.69
Slovakia,SVK,2023-10-15,74.48
Switzerland,CHE,2023-10-15,113.87
Spain,ESP,2023-10-15,132.11
Sweden,SWE,2023-10-15,-2.34
United Kingdom,GBR,2023-10-15,93.0
EU,EU,2023-10-15,66.78580645161291
North Macedonia,MKD,2023-10-15,98.39
Slovenia,SVN,2023-10-15,69.11
Netherlands,NLD,2023-10-15,66.77
Bulgaria,BGR,2023-10-15,74.42
Luxembourg,LUX,2023-10-15,46.37
Austria,AUT,2023-10-15,73.56
Belgium,BEL,2023-10-15,63.21
Montenegro,MNE,2023-10-15,95.42
Czechia,CZE,2023-10-15,56.68
Denmark,DNK,2023-10-15,7.85
Estonia,EST,2023-10-15,29.85
Finland,FIN,2023-10-15,-2.34
Croatia,HRV,2023-10-15,70.61
Germany,DEU,2023-10-15,46.37
Greece,GRC,2023-10-15,93.81
Hungary,HUN,2023-10-15,74.35
Ireland,IRL,2023-10-15,120.93
Italy,ITA,2023-10-15,139.69
Latvia,LVA,2023-10-15,29.85
Lithuania,LTU,2023-10-15,29.85
France,FRA,2023-10-15,58.92
Norway,NOR,2023-10-16,34.74
Poland,POL,2023-10-16,122.03
Portugal,PRT,2023-10-16,136.57
Romania,ROU,2023-10-16,133.49
Serbia,SRB,2023-10-16,134.12
Switzerland,CHE,2023-10-16,153.66
Spain,ESP,2023-10-16,139.56
Sweden,SWE,2023-10-16,18.08
United Kingdom,GBR,2023-10-16,152.24
North Macedonia,MKD,2023-10-16,142.48
EU,EU,2023-10-16,124.37387096774194
Slovenia,SVN,2023-10-16,138.26
Netherlands,NLD,2023-10-16,141.89
Slovakia,SVK,2023-10-16,132.28
Luxembourg,LUX,2023-10-16,137.1
Denmark,DNK,2023-10-16,96.73
Czechia,CZE,2023-10-16,134.86
Croatia,HRV,2023-10-16,136.72
Belgium,BEL,2023-10-16,137.99
Montenegro,MNE,2023-10-16,140.14
Estonia,EST,2023-10-16,110.52
Finland,FIN,2023-10-16,4.89
France,FRA,2023-10-16,134.95
Bulgaria,BGR,2023-10-16,133.49
Greece,GRC,2023-10-16,131.67
Austria,AUT,2023-10-16,135.32
Hungary,HUN,2023-10-16,133.11
Ireland,IRL,2023-10-16,175.57
Italy,ITA,2023-10-16,174.99
Latvia,LVA,2023-10-16,110.52
Lithuania,LTU,2023-10-16,110.52
Germany,DEU,2023-10-16,137.1
Poland,POL,2023-10-17,134.25
Portugal,PRT,2023-10-17,101.87
Romania,ROU,2023-10-17,170.14
Serbia,SRB,2023-10-17,152.98
Slovakia,SVK,2023-10-17,135.85
Switzerland,CHE,2023-10-17,135.43
Spain,ESP,2023-10-17,102.3
Sweden,SWE,2023-10-17,38.84
United Kingdom,GBR,2023-10-17,125.58
Norway,NOR,2023-10-17,37.3
EU,EU,2023-10-17,126.15903225806451
Slovenia,SVN,2023-10-17,140.26
North Macedonia,MKD,2023-10-17,145.91
Netherlands,NLD,2023-10-17,119.53
Montenegro,MNE,2023-10-17,147.84
Austria,AUT,2023-10-17,136.5
Belgium,BEL,2023-10-17,111.5
Bulgaria,BGR,2023-10-17,170.14
Czechia,CZE,2023-10-17,132.3
Denmark,DNK,2023-10-17,114.55
Estonia,EST,2023-10-17,105.17
Finland,FIN,2023-10-17,98.37
France,FRA,2023-10-17,106.8
Croatia,HRV,2023-10-17,143.75
Greece,GRC,2023-10-17,165.93
Hungary,HUN,2023-10-17,141.83
Ireland,IRL,2023-10-17,164.37
Italy,ITA,2023-10-17,160.22
Latvia,LVA,2023-10-17,105.17
Lithuania,LTU,2023-10-17,105.17
Luxembourg,LUX,2023-10-17,130.54
Germany,DEU,2023-10-17,130.54
Portugal,PRT,2023-10-18,57.87
Romania,ROU,2023-10-18,128.05
Serbia,SRB,2023-10-18,139.51
Slovakia,SVK,2023-10-18,114.37
Slovenia,SVN,2023-10-18,112.93
United Kingdom,GBR,2023-10-18,70.59
Sweden,SWE,2023-10-18,41.94
Switzerland,CHE,2023-10-18,122.16
EU,EU,2023-10-18,97.27903225806452
Poland,POL,2023-10-18,113.8
Spain,ESP,2023-10-18,57.74
Norway,NOR,2023-10-18,35.8
North Macedonia,MKD,2023-10-18,139.43
Netherlands,NLD,2023-10-18,74.15
Finland,FIN,2023-10-18,35.45
Estonia,EST,2023-10-18,92.54
Denmark,DNK,2023-10-18,69.22
Croatia,HRV,2023-10-18,116.28
Bulgaria,BGR,2023-10-18,128.05
Belgium,BEL,2023-10-18,61.32
Austria,AUT,2023-10-18,110.78
France,FRA,2023-10-18,57.97
Czechia,CZE,2023-10-18,103.05
Greece,GRC,2023-10-18,127.38
Hungary,HUN,2023-10-18,119.59
Ireland,IRL,2023-10-18,126.07
Italy,ITA,2023-10-18,151.73
Latvia,LVA,2023-10-18,92.54
Lithuania,LTU,2023-10-18,92.54
Luxembourg,LUX,2023-10-18,93.56
Montenegro,MNE,2023-10-18,135.68
Germany,DEU,2023-10-18,93.56
Portugal,PRT,2023-10-19,68.44
Romania,ROU,2023-10-19,116.46
Serbia,SRB,2023-10-19,107.74
Slovakia,SVK,2023-10-19,110.46
Slovenia,SVN,2023-10-19,113.9
United Kingdom,GBR,2023-10-19,87.26
Sweden,SWE,2023-10-19,8.38
Switzerland,CHE,2023-10-19,116.52
EU,EU,2023-10-19,92.44419354838709
Poland,POL,2023-10-19,108.37
Spain,ESP,2023-10-19,68.44
Norway,NOR,2023-10-19,20.55
North Macedonia,MKD,2023-10-19,124.85
Netherlands,NLD,2023-10-19,96.85
Austria,AUT,2023-10-19,110.79
Belgium,BEL,2023-10-19,92.83
Bulgaria,BGR,2023-10-19,116.46
Croatia,HRV,2023-10-19,112.94
Czechia,CZE,2023-10-19,104.0
Estonia,EST,2023-10-19,99.09
Finland,FIN,2023-10-19,8.56
France,FRA,2023-10-19,85.93
Denmark,DNK,2023-10-19,15.98
Montenegro,MNE,2023-10-19,113.39
Greece,GRC,2023-10-19,116.46
Hungary,HUN,2023-10-19,111.27
Ireland,IRL,2023-10-19,91.15
Italy,ITA,2023-10-19,151.34
Latvia,LVA,2023-10-19,99.09
Lithuania,LTU,2023-10-19,99.09
Luxembourg,LUX,2023-10-19,94.59
Germany,DEU,2023-10-19,94.59
Romania,ROU,2023-10-20,102.94
Serbia,SRB,2023-10-20,98.21
Slovakia,SVK,2023-10-20,102.85
Slovenia,SVN,2023-10-20,103.27
EU,EU,2023-10-20,80.22451612903225
Sweden,SWE,2023-10-20,10.11
Switzerland,CHE,2023-10-20,101.26
United Kingdom,GBR,2023-10-20,83.64
Portugal,PRT,2023-10-20,25.12
Spain,ESP,2023-10-20,25.12
Poland,POL,2023-10-20,81.49
Czechia,CZE,2023-10-20,91.61
North Macedonia,MKD,2023-10-20,109.17
Austria,AUT,2023-10-20,98.36
Belgium,BEL,2023-10-20,85.43
Bulgaria,BGR,2023-10-20,102.4
Norway,NOR,2023-10-20,25.15
Denmark,DNK,2023-10-20,19.16
Estonia,EST,2023-10-20,61.31
Finland,FIN,2023-10-20,17.61
France,FRA,2023-10-20,84.49
Germany,DEU,2023-10-20,80.39
Croatia,HRV,2023-10-20,102.79
Hungary,HUN,2023-10-20,103.18
Ireland,IRL,2023-10-20,139.25
Italy,ITA,2023-10-20,138.2
Latvia,LVA,2023-10-20,61.31
Lithuania,LTU,2023-10-20,61.31
Luxembourg,LUX,2023-10-20,80.39
Montenegro,MNE,2023-10-20,98.92
Netherlands,NLD,2023-10-20,90.17
Greece,GRC,2023-10-20,102.35
Romania,ROU,2023-10-21,59.47
Serbia,SRB,2023-10-21,67.67
Slovakia,SVK,2023-10-21,59.27
Slovenia,SVN,2023-10-21,56.52
EU,EU,2023-10-21,61.567096774193544
Sweden,SWE,2023-10-21,9.49
Switzerland,CHE,2023-10-21,62.62
